date;EUR_official;EUR_black_market_vente;EUR_black_market_Achat;USD_black_market_vente;USD_official;GBP_exdz_buy;GBP_exdz_sell;GBP_official;GBP_official_sell;CAD_exdz_buy;CAD_exdz_sell;CAD_official_buy;CAD_official_sell;CHF_exdz_buy;CHF_exdz_sell;CHF_official_buy;CHF_official_sell;TRY_exdz_buy;TRY_exdz_sell;TRY_official_buy;TRY_official_sell;CNY_exdz_buy;CNY_exdz_sell;CNY_official_buy;CNY_official_sell;AED_exdz_buy;AED_exdz_sell;AED_official_buy;AED_official_sell;MAD_exdz_buy;MAD_exdz_sell;MAD_official_buy;MAD_official_sell;TND_exdz_buy;TND_exdz_sell;TND_official_buy;TND_official_sell;SAR_exdz_buy;SAR_exdz_sell;SAR_official_buy;SAR_official_sell;JPY_exdz_buy;JPY_exdz_sell;JPY_official_buy;JPY_official_sell;AUD_exdz_buy;AUD_exdz_sell;AUD_official_buy;AUD_official_sell;QAR_exdz_buy;QAR_exdz_sell;QAR_official_buy;QAR_official_sell;EGP_black_market_vente;EGP_black_market_Achat;EGP_official_sell
12/08/2017;;191.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/08/2017;;191.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2017;129.1303;191.0;;;109.4603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2017;128.7891;191.0;;164.1;109.7852;211.0;211.0;140.5263;143.3368;128.9;128.9;85.1478;86.8508;167.6624;171.0156;111.4467;113.6756;46.2435;47.1684;30.7385;31.3533;24.4438;24.9327;16.248;16.573;44.3965;45.2845;29.5108;30.101;17.2779;17.6234;11.4848;11.7145;66.6974;68.0313;44.3344;45.2211;43.4843;44.354;28.9044;29.4825;1.483;1.5127;0.9858;1.0055;128.0736;130.6351;85.1317;86.8343;44.5032;45.3932;29.5817;30.1733;9.1895;9.3733;6.2306
16/08/2017;128.5598;191.0;;;109.9412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2017;129.1001;191.0;;;110.0082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/08/2017;128.9118;191.0;;;110.0728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/08/2017;;191.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/08/2017;;191.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2017;129.0565;191.0;;;110.0132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2017;129.4483;191.0;;;109.8742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2017;129.1913;191.0;;;110.0437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2017;129.4872;191.0;;;109.8699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/08/2017;129.3915;191.0;;;109.9146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/08/2017;;191.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/08/2017;;191.0;;164.1;108.3931;211.0;211.0;139.6807;142.4743;128.9;128.9;86.8813;88.6189;169.3592;172.7464;113.2871;115.5528;47.0344;47.9751;31.4621;32.0913;24.3683;24.8556;16.3003;16.6263;44.1173;44.9997;29.5108;30.101;17.2139;17.5582;11.5146;11.7449;66.2779;67.6035;44.3344;45.2211;43.2091;44.0733;28.9033;29.4814;1.4818;1.5114;0.9912;1.011;128.5647;131.136;85.999;87.719;44.4928;45.3827;29.762;30.3572;9.1343;9.317;6.2323
28/08/2017;130.1302;191.5;;;109.4819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2017;131.5595;192.5;;;110.0456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2017;131.9338;193.0;;;110.4834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2017;131.5653;194.0;;;110.8852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2017;132.019;194.5;;163.2;111.1458;214.7;214.7;140.2553;143.0604;128.9;128.9;86.8883;88.6261;170.1342;173.5369;112.9565;115.2156;47.285;48.2307;31.3937;32.0216;24.7744;25.2699;16.4484;16.7774;44.4501;45.3391;29.5116;30.1018;17.4368;17.7855;11.5767;11.8082;66.7761;68.1116;44.3344;45.2211;43.5339;44.4046;28.9033;29.4814;1.4824;1.5121;0.9842;1.0039;129.6451;132.238;86.0748;87.7963;44.3782;45.2658;29.4639;30.0532;9.2551;9.4403;6.2676
02/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2017;131.8517;194.5;;;111.2062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2017;131.9308;194.5;;;111.1558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2017;132.1359;194.5;;;111.0199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/09/2017;132.2099;194.5;;;110.9795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/09/2017;133.1247;194.5;;;110.7803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2017;132.9441;194.5;;;110.856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2017;132.7724;194.5;;;111.1484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2017;132.874;194.5;;;111.1079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2017;132.3856;194.5;;;111.5624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/2017;132.3961;194.5;;163.2;111.2525;214.7;214.7;145.2142;148.1185;128.9;128.9;89.1098;90.892;169.6988;173.0927;112.7157;114.97;47.5276;48.4782;31.5684;32.1998;24.8971;25.395;16.5369;16.8676;44.4274;45.316;29.5092;30.0994;17.4353;17.7841;11.5807;11.8123;66.7474;68.0824;44.3344;45.2211;43.5146;44.3849;28.9029;29.481;1.4847;1.5144;0.9861;1.0058;130.5694;133.1807;86.7256;88.4601;44.1748;45.0582;29.3413;29.9281;9.2414;9.4262;6.261
16/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2017;132.6609;194.5;;;111.3487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2017;133.1675;194.5;;;111.4466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2017;133.5098;194.5;;;111.3881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2017;133.3158;194.5;;;112.3037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/2017;134.0022;194.5;;;112.2343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/2017;;194.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2017;133.8237;194.5;;;112.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2017;133.6623;194.5;;;113.1389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2017;133.1684;194.5;;163.2;113.441;214.7;214.7;152.3909;155.4387;128.9;128.9;91.6856;93.5193;169.2797;172.6652;116.9357;119.2744;46.3188;47.2451;31.9963;32.6362;24.7162;25.2105;17.0735;17.415;44.6843;45.578;30.8672;31.4845;17.4064;17.7546;12.0241;12.2646;66.3272;67.6537;45.8178;46.7342;43.7627;44.6379;30.2306;30.8352;1.4605;1.4897;1.0089;1.0291;129.2583;131.8434;89.2896;91.0754;44.2065;45.0906;30.5372;31.1479;9.3037;9.4897;6.5553
28/09/2017;132.9485;196.5;;;113.4276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2017;133.3078;199.0;;;113.2077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/2017;;201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2017;;203.5;;169.8;113.0978;222.6;222.6;151.5341;154.5648;132.5;132.5;90.725;92.5395;176.5561;180.0872;116.8124;119.1486;47.9527;48.9117;31.7263;32.3608;25.6924;26.2062;16.9985;17.3385;46.5451;47.476;30.795;31.4109;18.1463;18.5092;12.0059;12.246;68.9781;70.3577;45.6371;46.5498;45.5838;46.4955;30.159;30.7622;1.5196;1.55;1.0054;1.0255;133.9154;136.5937;88.6006;90.3726;46.9362;47.8749;31.0538;31.6749;9.6906;9.8844;6.5396
02/10/2017;132.9712;203.5;;;113.2923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2017;132.8286;203.5;;;113.5044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2017;133.1746;203.5;;;113.3304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2017;133.1699;203.5;;;113.3457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2017;132.8715;203.5;;;113.6917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2017;133.3097;203.5;;;113.7746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2017;133.4945;203.5;;;113.7139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2017;134.0281;203.5;;;113.6409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/2017;134.6148;203.5;;;113.5463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2017;134.4058;203.5;;;113.7538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2017;;203.5;;169.8;113.6464;222.6;222.6;150.9962;154.0161;132.5;132.5;91.1944;93.0183;175.3469;178.8539;116.6202;118.9526;47.0498;47.9908;31.292;31.9178;25.9705;26.4899;17.2725;17.618;46.5221;47.4525;30.941;31.5598;18.1638;18.527;12.0804;12.322;68.8778;70.2554;45.8095;46.7257;45.5626;46.4738;30.3029;30.909;1.5277;1.5582;1.016;1.0363;134.8035;137.4996;89.6555;91.4486;46.9181;47.8564;31.2044;31.8285;9.6951;9.889;6.577
16/10/2017;134.3453;203.5;;;113.9678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2017;134.4453;203.5;;;114.2659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2017;134.3685;203.5;;;114.3853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2017;134.7722;203.5;;;114.3203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2017;134.7954;203.5;;;114.3254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2017;134.6791;203.5;;;114.5912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2017;134.6353;203.5;;;114.6222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2017;134.6979;203.5;;;114.617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2017;135.1062;203.5;;;114.3998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2017;133.9127;203.5;;169.8;115.2879;222.6;222.6;149.2006;152.1846;132.5;132.5;88.4477;90.2167;172.5722;176.0236;113.857;116.1341;45.0936;45.9954;29.7511;30.3461;25.9316;26.4502;17.1087;17.4509;46.8971;47.835;30.941;31.5598;18.1265;18.4891;11.9593;12.1985;69.433;70.8217;45.8095;46.7257;45.9311;46.8497;30.3037;30.9098;1.5093;1.5395;0.9958;1.0157;131.9632;134.6025;87.0647;88.806;45.5828;46.4945;30.0739;30.6754;9.7566;9.9517;6.5658
28/10/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2017;133.7551;203.5;;;115.3708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2017;133.9669;203.5;;;115.2205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2017;133.9849;203.5;;171.4;115.231;223.5;223.5;151.0474;154.0683;131.8;131.8;88.1527;89.9158;173.455;176.9241;113.9027;116.1808;45.6756;46.5891;29.9938;30.5937;26.084;26.6057;17.1286;17.4712;47.1181;48.0605;30.941;31.5598;18.2231;18.5876;11.9666;12.2059;69.7603;71.1555;45.8095;46.7257;46.1475;47.0705;30.3037;30.9098;1.5227;1.5532;0.9999;1.0199;132.5679;135.2193;87.0533;88.7944;45.0936;45.9955;29.6116;30.2038;9.8054;10.0015;6.5677
02/11/2017;133.8778;203.5;;;115.2827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/11/2017;134.1558;203.5;;;115.1898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2017;133.8069;203.5;;;115.3607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2017;133.7054;203.5;;;115.4125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2017;133.7164;203.5;;;115.4021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2017;133.7101;203.5;;;115.3917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2017;133.9573;203.5;;;115.2519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2017;134.0814;203.5;;;115.2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2017;134.2393;203.5;;;115.1379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/2017;135.4356;203.5;;171.4;114.7419;223.5;223.5;149.5302;152.5208;131.8;131.8;89.2394;91.0242;173.8255;177.302;114.8349;117.1316;44.2307;45.1153;29.2203;29.8047;25.9222;26.4407;17.1251;17.4676;46.8379;47.7747;30.9427;31.5616;18.2568;18.6219;12.061;12.3022;69.3417;70.7286;45.8095;46.7257;45.8706;46.7881;30.3037;30.9098;1.5169;1.5473;1.0021;1.0221;131.2557;133.8809;86.7119;88.4461;47.247;48.192;31.213;31.8373;9.741;9.9358;6.5639
16/11/2017;135.1967;203.5;;;114.8508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2017;135.1676;203.5;;;114.8456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/11/2017;134.8395;203.5;;;115.0115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2017;134.9344;203.5;;;115.0434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2017;134.9673;203.5;;;115.0175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2017;135.7556;203.5;;;114.8962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2017;135.9284;203.5;;;114.8286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/2017;;203.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2017;136.4668;203.5;;171.4;114.548;223.5;223.5;152.6621;155.7153;131.8;131.8;90.1044;91.9065;174.465;177.9543;116.8613;119.1985;43.284;44.1497;28.9928;29.5727;25.9087;26.4268;17.3543;17.7014;46.5707;47.5021;31.1943;31.8182;18.2351;18.5998;12.2143;12.4586;69.2555;70.6406;46.3892;47.317;45.6114;46.5236;30.5517;31.1627;1.5318;1.5624;1.026;1.0465;130.1891;132.7929;87.2042;88.9483;46.9832;47.9229;31.4706;32.1;9.6695;9.8629;6.6064
28/11/2017;136.5495;204.0;;;114.873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2017;136.2307;204.5;;;115.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2017;136.2932;205.0;;;115.0396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/12/2017;136.5624;205.0;;171.1;114.8886;224.5;224.5;155.0223;158.1227;132.0;132.0;88.8605;90.6377;174.577;178.0685;116.4457;118.7746;43.8414;44.7182;29.2429;29.8278;25.9763;26.4959;17.3266;17.6731;46.767;47.7023;31.1943;31.8182;18.2807;18.6464;12.1936;12.4375;69.5474;70.9383;46.3892;47.317;45.8036;46.7197;30.5517;31.1627;1.526;1.5565;1.0179;1.0383;129.9131;132.5114;86.6541;88.3872;47.1747;48.1182;31.4663;32.0956;9.7144;9.9087;6.6093
02/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2017;136.4;205.0;;;114.9406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2017;136.3563;205.0;;;114.9667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2017;136.0967;205.0;;;115.1021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2017;135.9219;205.0;;;115.2271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2017;135.6785;205.0;;;115.5202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2017;135.814;205.0;;;115.4733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2017;135.8471;205.0;;;115.4524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2017;135.6978;205.0;;;115.5514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2017;136.2444;205.0;;;115.3636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2017;135.8899;205.0;;171.1;115.4888;224.5;224.5;153.9052;156.9833;132.0;132.0;89.555;91.3461;174.6001;178.0921;115.8452;118.1621;44.45;45.339;29.4921;30.0819;26.1271;26.6496;17.335;17.6817;47.0156;47.9559;31.1943;31.8182;18.242;18.6069;12.1034;12.3455;69.9171;71.3154;46.3892;47.317;46.0471;46.9681;30.5517;31.1627;1.5365;1.5672;1.0195;1.0399;132.3656;135.0129;87.8231;89.5796;47.4223;48.3707;31.4641;32.0934;9.6663;9.8596;6.5418
16/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2017;136.0173;205.0;;;115.494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2017;136.2175;205.0;;;115.3897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2017;136.5546;205.0;;;115.3235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2017;136.7714;205.0;;;115.2244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2017;136.6027;205.0;;;115.2765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/12/2017;;205.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/12/2017;136.7962;205.0;;;115.1774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2017;136.7688;205.0;;;115.1931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2017;136.7567;205.0;;171.1;115.1878;224.5;224.5;153.2405;156.3053;132.0;132.0;90.3032;92.1093;173.8598;177.337;115.7633;118.0786;45.1873;46.091;30.0876;30.6894;26.2905;26.8163;17.5053;17.8554;46.8557;47.7929;31.1986;31.8226;18.2684;18.6338;12.1639;12.4072;69.6699;71.0633;46.3892;47.317;45.8843;46.802;30.5517;31.1627;1.5199;1.5503;1.012;1.0322;133.0162;135.6765;88.5679;90.3393;47.2611;48.2063;31.4685;32.0979;9.651;9.844;6.5546
28/12/2017;137.2438;205.0;;;114.906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/12/2017;137.4883;205.0;;;114.9327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/12/2017;;204.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/12/2017;;204.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/01/2018;;204.0;;166.9;114.5767;225.3;225.3;154.6785;157.7721;131.9;131.9;91.0857;92.9074;172.871;176.3284;117.5749;119.9264;44.4986;45.3886;30.2649;30.8702;25.8909;26.4087;17.6092;17.9614;45.8652;46.7825;31.1943;31.8182;18.0155;18.3758;12.2529;12.498;68.2063;69.5704;46.3892;47.317;44.9204;45.8188;30.5517;31.1627;1.495;1.5249;1.0168;1.0371;131.4011;134.0291;89.3699;91.1573;46.2556;47.1807;31.4598;32.089;9.4962;9.6861;6.5879
02/01/2018;138.025;204.0;;;114.6768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2018;138.0279;204.0;;;114.6506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/01/2018;138.0181;204.0;;;114.6663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
